Scenario,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
1929,0.008180090324515277,0.008330565829965053,0.008760223344040696,0.009192810591969192,0.010866663314573088,0.011108861912134671,0.01191729833590216,0.012128204017528788,0.012341389007815451,0.013086955288486024,0.014413148382914187,0.015257368002835392,0.015611641905252327,0.016715849102070024,0.018079577812841308,0.01928787653815789,0.019960083452531308,0.02152508494111771,0.022211743549235052,0.02366830896181682,0.0243260476524938,0.0259780898614963,0.028898661725634156,0.03085193515642004,0.02899286570266213,0.03166841715733426,0.032303849268828344,0.033122538930570045,0.033417787281223355,0.03598938696507048,0.04109922153674006,0.04252424023383128,0.04518902495198063,0.04824104767379822,0.04894738413833011,0.049667576968943195,0.05086203326902705,0.053467912017424624,0.05985155155627808,0.06019732537828304,0.06575366263285787,0.06947895860560038,0.0703804324786006,0.07032818374807448,0.07319203589651124,0.07804746434828758,0.08101201434106997,0.08551078012681046,0.09059050186374407,0.09978213949096926,0.10661561857745028,0.11051523729020118,0.11450512669318869,0.12585342317845516,0.12855225964079864,0.13769375908395887,0.1465544569699091,0.1675475862172675,0.16347456399961402,0.1715310145411877,0.18269816887931256,0.18805831510638882,0.20006153723375064,0.22019704999542,0.20312962280331703,0.2037820411286475,0.22315232031729693,0.23658611105599903,0.23857742017668215,0.21192139878490934,0.25238207398376744,0.22663982741880773,0.24540625239939118,0.28786516761101666,0.299730266774759,0.31720431261811655,0.3297634720091196,0.39290838460982513,0.44850045032592334,0.26211473981845756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,0.008153213889841027,0.008302990962420154,0.008731014545674043,0.009161931745495622,0.010829885070393175,0.011070970618504816,0.011876338740080428,0.012086221784784357,0.012298368079257216,0.013041019299407708,0.01436221618627087,0.015203087595182296,0.015555706938357616,0.01665553315865509,0.0180138748050922,0.019217277613790884,0.01988648785186342,0.02144513503770895,0.02212860521319726,0.023578994474519277,0.024233495974385733,0.025878431808678215,0.028786891951028792,0.030731635531878965,0.02887886280973362,0.03154284249058037,0.032174623632442945,0.03298881630990991,0.033281575697969856,0.03584118996070629,0.04092818073070248,0.042345289644117656,0.04499661411387024,0.04803298296690173,0.0487333548376796,0.04944723336205925,0.05063287462098742,0.053222975526750815,0.059572461632399154,0.05991116962911747,0.06543450808595708,0.0691340452619329,0.07002242025208716,0.06996083556504118,0.07279867331567402,0.07761491469449311,0.08054798051142598,0.08500336876511483,0.09003230784145444,0.09914215203320964,0.10590204001016446,0.1097413274605401,0.11366399540838756,0.12488117071808347,0.12750520062019177,0.13650845203602557,0.14521803467971495,0.16592559780349347,0.16179097931029673,0.16964801826878784,0.1805567320051864,0.1857011337914969,0.19737686909820695,0.21703041620548902,0.19999571818766526,0.20040696078291376,0.21918346004076739,0.23206579407951722,0.23367741259363584,0.20723958726949832,0.24638428888010822,0.22083345634956686,0.23859968341508875,0.2791285332500024,0.2895297801575225,0.3044498863501417,0.31256841427187965,0.36267122352433034,0.391275388446104,0.48309470455353676,0.24236210985685602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,0.00812665655831779,0.008275743693843651,0.008702152909961569,0.009131420339258511,0.010793545237106628,0.01103353189984091,0.011835869360481865,0.012044743177398232,0.01225586450487981,0.012995637662868376,0.014311900675863853,0.015149467314813592,0.015500455571441307,0.016595959111270986,0.017948985157943298,0.019147559464897768,0.019813818289492247,0.02136620116755239,0.022046534979097032,0.023490841495686254,0.024142164684519685,0.025780107896025584,0.028676643932669776,0.030613005060899923,0.02876647511527608,0.03141908875767285,0.03204732009783129,0.03285713863562023,0.03314751119921766,0.035695405646208656,0.04076002473647122,0.04216947416887251,0.04480771411687101,0.04782887994520024,0.0485235891190996,0.04923149406113225,0.0504087510695399,0.05298371082790254,0.059300196583137676,0.05963241579775058,0.06512409535014285,0.06879914691523936,0.06967543443187196,0.06960548744319794,0.07241894164945961,0.07719825917530443,0.08010202105765529,0.08451689006778906,0.08949848491988632,0.0985317046192904,0.10522322999776179,0.10900714961763924,0.1128682782875785,0.12396401330431672,0.1265202836555659,0.13539665779575216,0.1439680236659342,0.16441267128635673,0.16022484524677338,0.16790099177325146,0.17857496991081234,0.18352503633440165,0.19490416692968893,0.21412017583776333,0.19712162198896976,0.19731784867019542,0.2155577093171246,0.227943796237696,0.22921748190464086,0.20298687812811522,0.2409494885635013,0.21559144737136648,0.23249513557618684,0.2713972267301301,0.2807547744972112,0.2940922297283919,0.2999976476488655,0.34375540871042176,0.3611544393132817,0.4215032686865925,0.44672870986778435,0.21693388832335359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,0.008100413971078524,0.00824881937023747,0.008673633672458436,0.009101271238250774,0.010757637300230272,0.010996539029235919,0.011795882747549058,0.012003760346601666,0.012213870270898042,0.012950801223723829,0.014262191467821594,0.015096495478474026,0.015445875553552924,0.01653711244614442,0.017884892627762383,0.01907870368637532,0.01974205464455281,0.021288259921391273,0.02196550693571453,0.023403820328610436,0.02405202064221612,0.025683080007979697,0.028567871566565373,0.0304959902371138,0.028655647383629912,0.03129708971414402,0.03192186430038646,0.03272742180683963,0.0330154997574823,0.03555192244141381,0.040594611876372255,0.04199663090753347,0.04462213203134979,0.047628509869184654,0.048317827967593985,0.04902006602270603,0.05018932736163606,0.05274972362559538,0.05903426304951154,0.059360508060592565,0.06482174592895262,0.06847346130160759,0.0693385653494829,0.06926112294172526,0.07205165798535518,0.07679608730302334,0.07967249731592574,0.08404941153662548,0.08898674426467323,0.09794798176255881,0.10457583121547032,0.10830881909055279,0.11211348557435485,0.12309644938159181,0.12559124615052042,0.13435090756667023,0.1427955840794084,0.16299758420569788,0.1587640108120354,0.1662757982718972,0.1767362084483466,0.1815110376603002,0.19262113351697963,0.2114392739865707,0.19447982123909924,0.19448430764953173,0.21223842970204032,0.22417728754919608,0.2251497202788073,0.19911541643870123,0.23601167223597486,0.21084062150271166,0.22698303013214627,0.2644626453999308,0.272989856037384,0.28518371239835005,0.28979289619348947,0.32993240575001437,0.3423088237258298,0.3890485810205746,0.3898109035970947,0.3998963607903647,0.19545910586737136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,0.008074481878395545,0.00822221369099907,0.00864545208492018,0.009071479340093447,0.010722155073722206,0.01095998537766718,0.011756371716899139,0.011963265741599116,0.012172377420085922,0.012906501220470545,0.014213078658599443,0.015044161121750221,0.015391954966389676,0.016478979747319045,0.01782158207208795,0.019010692992083023,0.01967117791656392,0.021211289279222,0.021885497167488666,0.023317903627003034,0.02396303339929773,0.025587313029973302,0.02846053270224047,0.030380541865667965,0.028546329371408774,0.031176785225909498,0.03179818887832653,0.03259958979123212,0.032885456266171786,0.03541063959340818,0.04043181467022805,0.04182661296550805,0.04443969494769817,0.047431667429691515,0.04811583914664652,0.04881268650404991,0.04997430351880894,0.05252066135625455,0.05877422022581413,0.05909495070147841,0.06452685355185395,0.06815627271009816,0.06901100213906375,0.06892683520953824,0.07169576824708201,0.07640714264852022,0.07925795074316966,0.08359921266679748,0.08849504937836628,0.09738847722883293,0.10395685512037289,0.10764287946329887,0.11139562098736633,0.12227358405721134,0.12471251699207642,0.1333645591589061,0.14169285286953937,0.1616703558630661,0.15739766880818706,0.16475986762486627,0.17502562210336237,0.17964225996115601,0.1905079490358048,0.2089636682208038,0.1920458774620215,0.19187935541538081,0.20919314629037444,0.22072842049357178,0.22143207001766996,0.19558379118996072,0.23151550878338867,0.20652343968333753,0.22198647407742556,0.25820004468812385,0.2660245006871378,0.2773007593112311,0.2810174299258392,0.31871582149841515,0.3285421641173798,0.3687399777863334,0.35978610174612413,0.34898451534849073,0.36034654860588944,0.20627646004663802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,0.008048856242908187,0.008195922350353158,0.008617603408254126,0.009042039686221415,0.010687092556906919,0.010923864776259506,0.011717329326017989,0.011923252081885494,0.01213137816159815,0.012862729107496307,0.014164552486136017,0.014992453790227955,0.015338682317803887,0.016421548454275126,0.017759039020404543,0.018943511093482357,0.01960117008849238,0.021135268796911078,0.021806483190800918,0.023233065789099783,0.023875174733177573,0.025492774516692407,0.02835458833095572,0.030266614565618966,0.028438474874747044,0.031058120171906012,0.03167623225999705,0.03247357305178866,0.0327573042315521,0.035271465699793225,0.04027151749295399,0.041659288122787075,0.044260246955900584,0.04723816752971288,0.04791741415198203,0.048609119882826235,0.04976341052167754,0.052296208453583404,0.058519673550449625,0.05883530034213891,0.06423887765663494,0.06784694180197448,0.06869202156821075,0.06860181642946372,0.07135033181066319,0.07603030416493084,0.07885708218134369,0.08316476006416451,0.08802158626383516,0.09685095944888644,0.1033636405757079,0.10700625257561569,0.11071112818376605,0.12149106083791139,0.12387913861346078,0.1324317016046166,0.14065283444955412,0.16042210728568307,0.15611620521809755,0.16334201561016926,0.17343002263771723,0.17790369110826987,0.18854698622180877,0.20667197969135032,0.1897980654699154,0.18947901885741203,0.20639302786753433,0.21756364402472173,0.2180273587741226,0.19235564494056234,0.22741313760343473,0.20259170450702868,0.21744511548587298,0.2525221180709991,0.25973311455589965,0.27022891973513197,0.2732523338455053,0.30907236732849697,0.3173753520060245,0.35391001130022914,0.3409952931015141,0.3221005816304796,0.3145103860172753,0.3803311146680244,0.2244705997594565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,0.008023533010032224,0.008169941145638404,0.008590083138471982,0.009012947331086707,0.010652444164179542,0.010888171118949685,0.011678748853569232,0.011883712333769836,0.012090865118807415,0.01281947680314488,0.014116603727870825,0.014941363041032218,0.015286046950222953,0.01636480646959626,0.01769724975480358,0.018877142599819763,0.019532014524202168,0.021060179456867445,0.02172844396528717,0.02314928311386666,0.023788418588878812,0.025399434398423182,0.028250002412278263,0.030154166925115078,0.02833204146230628,0.03094104407711029,0.03155593799652934,0.03234930844951123,0.032630973708535294,0.035134317877577814,0.04011361593359197,0.04149453720026486,0.04408364771529705,0.04704784403099893,0.04772236551929154,0.048409154579132974,0.04955640736551459,0.0520760821406725,0.05827026976766092,0.05858116030645988,0.06395733466700904,0.06754489765000926,0.06838097705121982,0.06828534557502053,0.07101450938858989,0.07566457238903013,0.07846873219114059,0.08274468707531923,0.0875647373457582,0.09633344091520257,0.10279381685836597,0.1063961966719944,0.11005684062598675,0.12074500072230876,0.12308669706402497,0.13154707226141227,0.1396693024872775,0.15924493348018132,0.1549110626104948,0.16201228886609442,0.1719376738964229,0.17628197157051773,0.1867225607597902,0.204545187380063,0.18771706120986664,0.18726198015076534,0.2038124486072661,0.21465315889213343,0.21490262396531534,0.18939883738812568,0.22366253965498117,0.19900373672152227,0.21330844495400925,0.2473604677666117,0.25402802440834193,0.26384052572484507,0.26628570459621415,0.30053955646855,0.3077764458876686,0.341885192502275,0.327278076936409,0.3052732570017156,0.2902827776761683,0.3320004311620437,0.41392674379756045,0.2358736826928407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,0.007998507992908799,0.008144265970372544,0.00856288711401021,0.008984197572829089,0.010618204098534534,0.010852898347707196,0.01164062390739673,0.011844639688888492,0.012050831032240694,0.012776736659361632,0.014069223662943386,0.014890879148993008,0.015234038677590434,0.016308742415048982,0.0176362012342679,0.018811572922800224,0.01946369551370708,0.02098600335585843,0.02165135974041732,0.023066533256269395,0.02370274049354748,0.02530726491056612,0.028146741553030097,0.03004316070718005,0.02822699006202356,0.03082551038596648,0.031437254602167286,0.03222673855071889,0.0325064007457172,0.0349991205626452,0.0399580155507806,0.04133225235267446,0.04390977020796072,0.046860546588050056,0.047530524718069955,0.04821260033423869,0.04935307732938554,0.05186002903207054,0.058025692559681374,0.05833217600292073,0.06368179117248474,0.06724962969201442,0.06807729065928925,0.06797677785158385,0.07068755199611587,0.07530905498043694,0.07809186724614392,0.08233777540192477,0.08712306138710346,0.09583414981631222,0.10224527132231742,0.10581026939269123,0.10942993661024047,0.12003194784807647,0.12233126061448729,0.13070598576734938,0.13873671135860377,0.1581317949180061,0.1537746211628246,0.16076182490650126,0.17053812720143924,0.17476520870565082,0.18502071059464242,0.20256636073065692,0.18578566676609398,0.18520926933155124,0.20142861297011905,0.21197046970064548,0.2120285814954741,0.18668485684361258,0.22022656580293187,0.19572294315713634,0.20953279864113483,0.24265790329479842,0.2488406733325519,0.25804664452363113,0.25999163353304766,0.2928836012025613,0.29928327143892375,0.33155077112036224,0.31615916135177713,0.2929936627677421,0.27511651524793024,0.30642918807762953,0.3613851706797391,0.43500943646677115,0.2586332592376266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,0.00797377741849914,0.008118892808226974,0.008536011039495861,0.008955785943328465,0.010584366706780202,0.010818040814513097,0.0116029482801423,0.011806027545389952,0.012011269140828063,0.01273450115434116,0.0140224037486405,0.014840993065377006,0.015182647436120078,0.016253345263010033,0.01757588086763917,0.018746788199450748,0.01939619783956914,0.02091272341857575,0.021575211920776383,0.022984795061063323,0.02361811755065446,0.025216239800840867,0.0280447747143171,0.029933560101596868,0.028123284585888086,0.030711476634678547,0.03132013502573727,0.032105810563848536,0.032383527390436484,0.03486580514299931,0.03980463029307657,0.04117233554848099,0.043738499204437176,0.04667613961061079,0.04734173949503884,0.04801928580383219,0.04915322491189045,0.051647821231313173,0.05778565810339842,0.05808802860599371,0.06341185923571402,0.06696068057470939,0.06778044576003595,0.06767553643203428,0.07036879041936572,0.07496295538783215,0.07772556401221209,0.08194293800886499,0.08669527328288495,0.09535150526943426,0.10171611994729801,0.10524629368120486,0.10882790190271407,0.1193488223074155,0.12160932647486788,0.12990426643960973,0.13785012048310818,0.15707642119934917,0.1527000935382148,0.1595827295656136,0.16922207390246058,0.1733428100430956,0.18342900136900653,0.20072042346265562,0.18398856772000727,0.1833039990516454,0.1992212293710054,0.2094920013889805,0.2093791853189373,0.1841883680057208,0.21707225248428585,0.1927169625266174,0.20607984001145496,0.23836499939704936,0.2441137963436404,0.252777828662488,0.25428258298290984,0.28596585985440015,0.2916623664578424,0.32240710964418895,0.30660489184998596,0.2830437095961429,0.2640534231813376,0.29042046095355545,0.33355898837584164,0.3798577481888401,0.4770637905892272,0.2774462069261858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,0.007949337591753647,0.008093817726887664,0.008509450598182866,0.00892770796002651,0.010550926716973663,0.010783593017947624,0.011565715557537715,0.011767869619973226,0.01197217289410446,0.01269276301059108,0.013976135596294625,0.014791695639644331,0.015131863552085179,0.01619860428888842,0.017516276775097595,0.01868277521600703,0.019329507036388804,0.020840323295999497,0.021499982946011187,0.022904048788007003,0.023534528460004367,0.025126334503283942,0.02794407296227064,0.02982533201810611,0.028020891608946386,0.030598903835027613,0.031204535962160662,0.03198647602710025,0.03226230037557798,0.034734309202235636,0.039653381774769514,0.04101469769182131,0.043569730956335206,0.04649450090556684,0.04715587201417293,0.04782905670850823,0.048956675131591965,0.05143925373613456,0.05754991077833438,0.05784843222920699,0.06314719130131152,0.06667764049046809,0.06748997943429913,0.06738110588821655,0.07005762626005207,0.0746255621503451,0.07736899808082853,0.08155920396654892,0.08628022527358326,0.0948840962732902,0.10120468161301233,0.1047023270643308,0.108248493343865,0.1186928789435342,0.12091777214862987,0.12913819353275358,0.137005127421844,0.1560732234919442,0.1516814301309637,0.15846796928758522,0.16798122130006732,0.17200533803020335,0.18193635387967788,0.19899394234801093,0.18231212239680872,0.18153112590005094,0.19717222594971417,0.2071967604575775,0.20693125138217283,0.1818868290631599,0.21417029941727606,0.18995707394606143,0.2029156614094063,0.23443836227983184,0.23979792391992305,0.2479761032107035,0.2490902789142524,0.27969015899032,0.28477553046872117,0.3142019788112407,0.2981517092026138,0.2744956268867327,0.25509288400905916,0.27874794645151724,0.31613757347003,0.3506202775246834,0.4166873240918676,0.5118534307605955,0.2616564581115881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,0.007925184671705665,0.008069036873621371,0.008483201678643582,0.008899959357165699,0.010517878858593122,0.010749549347337961,0.011528919611805577,0.011730159674755214,0.011933535666287298,0.012651515174411543,0.013930411229580386,0.014742978182596289,0.015081678007163646,0.016144509341870616,0.017457377733876456,0.018619521511311632,0.019263609650124636,0.020768787623694607,0.021425656185385833,0.022824275797063365,0.023451952818447808,0.025037526519895437,0.027844609238400153,0.029718445615003475,0.027919780274658024,0.030487755077444945,0.031090417019868255,0.03186869033095263,0.03214267080807076,0.03460457562164265,0.03950419866788479,0.0408592576322917,0.043403370447890666,0.04631551916469334,0.04697279803019683,0.04764177366678268,0.04876326989415247,0.051234142164560126,0.05731822088080207,0.057613130590539186,0.06288747503430159,0.06640014184512211,0.06720547713501901,0.06709302464889788,0.06975352361433806,0.07429623781382588,0.07702143254607563,0.08118570539886605,0.0858768919049453,0.09443066348956108,0.10070945716012147,0.10417663625020168,0.10768971028426222,0.11806166843365418,0.1202538128131323,0.12840444933567596,0.1361978065585845,0.1551172203633655,0.15071323859484664,0.15741127346547046,0.16680817753660904,0.17074437964220124,0.18053289300939923,0.1973749434447427,0.18074417307457225,0.17987724306573227,0.1952654999116703,0.20506604329136735,0.2046641279484902,0.17976016812423268,0.21149462936347163,0.18741773991723676,0.20001016023712737,0.23083960242399826,0.2358496236627161,0.24359139291095744,0.24435776057094927,0.27398161138927435,0.2785270805557616,0.3067863374373019,0.29056574322191864,0.26693301080371157,0.2473966032420094,0.26929811090491285,0.3034413042785786,0.33231476552299455,0.38465155826713726,0.44718564878991174,0.48279498970231316,0.27765168554856245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
