Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
1870,0.0009497429470674487,0.0010253486133286749,0.0011105105022217107,0.0011982299195720247,0.0012994164934705954,0.001397105319763843,0.0015023672551097017,0.001608049688040021,0.0017162771166044574,0.001829849033610921,0.0019480815036197544,0.00206062573143858,0.0021637871757101343,0.0022675870252905628,0.002358240831875927,0.0024226848491463657,0.002453350277033403,0.002399563326329443,0.0021525657745959104,0.0014067358103074315,0.0004219033175284076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,0.0008808580803575383,0.000951832205526186,0.0010320163321489578,0.0011149892827105531,0.0012109966033884492,0.0013043524442141602,0.001405498186853614,0.0015079098574740032,0.0016137545708029347,0.0017258987913207138,0.0018440085006306006,0.0019586699804727895,0.002066814169175729,0.002178746914975882,0.0022826710377754703,0.0023689508297603037,0.002438230255788293,0.002463592585207307,0.002404996259273061,0.0021664128843635125,0.0014104580908407896,0.0004256829850624172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,0.0008163864889588618,0.000882797410648839,0.00095803036884725,0.0010361938762946873,0.0011268880078285498,0.0012156209788557332,0.0013122130232275583,0.0014107138930338076,0.001513297785730748,0.0016228469893937933,0.0017393014627795078,0.001854086999119084,0.001964627202744658,0.002081202632950696,0.0021933580980742565,0.00229315955507442,0.002384290465429338,0.0024485616531798524,0.0024693114467510408,0.00242059255616571,0.0021722574874033437,0.0014231829702192403,0.00043124063334776946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,0.0007562234240552565,0.0008181853165042732,0.0008885536951034195,0.0009619222936400607,0.0010472688608488476,0.0011312132963521154,0.0012229695031445997,0.0013171104006320863,0.0014157896142472023,0.00152186591449021,0.0016354930435290294,0.001748858921545228,0.0018597953349677246,0.0019783958138187147,0.0020952689066098956,0.0022035491226340617,0.00230813816736003,0.0023945376970611262,0.002454382437899187,0.0024854542354938863,0.0024272270380610445,0.0021919586052700016,0.0014417928213522682,0.0004351878343215876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,0.0007002295824272628,0.0007578909756063915,0.0008235271747090642,0.0008921758854447404,0.0009722189127172182,0.001051308592750766,0.0011380721713005956,0.0012275591964160185,0.0013218814022796233,0.0014238438409770668,0.0015337650464132407,0.0016445271479735013,0.0017543070505500608,0.001872913640777657,0.0019918681049979625,0.0021051086048382572,0.0022180627547832912,0.0023181930185159835,0.002400359268376555,0.002470553098725077,0.0024923695108622426,0.002449323408332711,0.0022206726631046544,0.001455020248796797,0.000436496699227365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,0.0006482404712389866,0.000701774807928511,0.000762845327405573,0.0008268955284048141,0.0009017398343581992,0.0009759872783550796,0.0010577016516124943,0.0011423663421206015,0.0012320350534422361,0.0013294362702193432,0.0014350131098512936,0.0015422803992356307,0.0016497089226802306,0.0017667589593593006,0.0018857606232243196,0.002001318669315938,0.002119085175651396,0.002227850479850614,0.002323949560554317,0.002416292256002754,0.0024775257772164244,0.0025151375365022877,0.0024814731537138174,0.0022410912039217065,0.0014593238221213417,0.00044111225615565963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,0.0006000740725998557,0.0006496719861871433,0.0007063678049124625,0.000765975553704841,0.0008357721613804214,0.0009052513735369541,0.0009819391778194755,0.0010617135163342867,0.0011465581738097225,0.0012391082110165125,0.0013398983193352448,0.0014430197197855058,0.001547193875351155,0.0016614897987872884,0.0017789634092603354,0.001894796719339141,0.0020147089413461022,0.0021285521244275366,0.0022334946231731823,0.0023394854785262972,0.0024232047901395007,0.0025002323231798143,0.002548217380638318,0.0025043390041664462,0.0022476923866239784,0.0014747551621762042,0.0004432569874799064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,0.0005555370754075084,0.0006014001172336275,0.0006539288368058865,0.0007092752678369355,0.0007742093689160623,0.0008390415130845388,0.0009107871070156356,0.0009856826281771786,0.0010656335363466232,0.0011531695064700143,0.0012488897974794813,0.001347410345851438,0.0014476663415524255,0.0015583081806136226,0.0016730457775668353,0.0017875697053559916,0.0019075690903030962,0.002023816804317853,0.002134048364228855,0.002248527861121348,0.0023462649194368745,0.0024454824389207735,0.002533179735232073,0.0025717479857439787,0.002511767692580505,0.0022714959880946115,0.0014819635697910782,0.000447063117911789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,0.0005144299029093899,0.0005567654876299857,0.0006053449617603804,0.000656628435798591,0.0007169095140671239,0.0007772510718800085,0.0008441860229184417,0.00091427640127624,0.0009893437739206049,0.0010718044526445286,0.0011623002913021194,0.001255924508739771,0.0013517942577615447,0.001458125682569443,0.0015692187433016189,0.0016812150238579918,0.0017997065989953862,0.001916291567766161,0.0020291384500047416,0.0021485065556911057,0.0022551240810801815,0.0023678989265249334,0.0024777676805657275,0.0025566190183348367,0.0025794445638373797,0.0025384425620761514,0.002282657240086715,0.0014946747515968486,0.00044913671833611557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,,0.0005155681023347874,0.0005604213138897182,0.0006078510432877202,0.0006637048197346632,0.0007197378500526236,0.0007820289444097558,0.0008474355366242109,0.0009176920307372785,0.0009950966222168137,0.0010803160107366247,0.0011688772021409832,0.0012600519739974572,0.0013616157599048856,0.0014684009765777856,0.001576950200291652,0.0016927100988317692,0.0018080270761941727,0.00192141897236775,0.0020429729315143696,0.002154883733904066,0.002275976389397409,0.0023992145614411264,0.002500738539109315,0.002564340079664454,0.002606920043665348,0.002550981113364513,0.0023022574057111125,0.0015015898514597406,0.0004536217491157013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
